Wall time,Step,Value
1692376256.6377656,10085,-4.662556171417236
1692376355.7441165,10277,-4.4959330558776855
1692376360.120339,10284,-4.603433609008789
1692376417.946212,10397,-4.587905406951904
1692376419.288851,10400,-4.544365406036377
1692376461.4202304,10480,-4.530765056610107
1692376483.3979025,10523,-4.574484348297119
1692376528.1146483,10608,-4.5234503746032715
1692376543.2834275,10639,-4.608367919921875
1692376551.9510188,10655,-4.51709508895874
1692376560.8642037,10672,-4.683177471160889
1692376581.9148955,10712,-4.57184362411499
1692376606.39757,10758,-4.696448802947998
1692376606.8488455,10759,-4.711249351501465
1692376617.9329407,10781,-4.658625602722168
1692376636.3705199,10816,-4.74928092956543
1692376649.2492867,10842,-4.636364459991455
1692376654.8288016,10851,-4.807995796203613
1692376682.3219311,10903,-4.690170764923096
1692376683.6947727,10906,-4.659667491912842
1692376701.3046968,10940,-4.630758762359619
1692376703.0894756,10944,-4.512718200683594
1692376714.9556413,10967,-4.6704301834106445
1692376719.0483012,10973,-4.639097690582275
1692376719.9782817,10975,-4.676628589630127
1692376743.4669588,11021,-4.760456562042236
1692376786.157383,11103,-4.6079936027526855
1692376795.9661665,11122,-4.552691459655762
1692376801.371904,11131,-4.7363691329956055
1692376837.8454692,11199,-4.709137439727783
1692376838.9693866,11201,-4.693020343780518
1692376870.0920823,11261,-4.627892017364502
1692376952.4622462,11420,-4.776449203491211
1692376980.6262279,11473,-4.68087911605835
1692376990.9617438,11493,-4.854156017303467
1692377006.613041,11524,-4.77140998840332
1692377012.1611629,11533,-4.803152561187744
1692377021.3376455,11550,-4.785526752471924
1692377030.607564,11567,-4.665263652801514
1692377073.4352636,11649,-4.78446626663208
1692377085.5470376,11672,-4.751832008361816
1692377093.3109426,11686,-4.761693954467773
1692377131.3830795,11760,-4.930638790130615
1692377191.8244119,11874,-4.776036739349365
1692377243.1210437,11970,-4.966145038604736
1692377245.4091742,11975,-4.764468193054199
1692377265.0976248,12011,-5.004464626312256
1692377280.7288673,12042,-4.892939567565918
1692377332.1565812,12139,-4.925124645233154
1692377345.4344187,12165,-4.75265645980835
1692377347.2227676,12169,-4.9251017570495605
1692377355.907075,12185,-4.831229209899902
1692377378.0174072,12227,-4.803345680236816
1692377411.5243158,12291,-4.784750461578369
1692377414.3815117,12294,-4.861946105957031
1692377473.4579737,12406,-4.9495158195495605
1692377501.3831441,12459,-4.758284568786621
1692377613.2513745,12672,-4.85098123550415
1692377629.1089427,12700,-4.7785844802856445
1692377685.6701715,12806,-4.8388471603393555
1692377723.532958,12878,-4.898036956787109
1692377756.8525534,12940,-4.935654640197754
1692377797.6141272,13018,-4.8703155517578125
1692377807.0184598,13035,-4.918076038360596
1692377821.1302347,13062,-4.940512657165527
1692377832.496674,13083,-4.7343597412109375
1692377839.6019878,13095,-4.814914703369141
1692377848.246655,13110,-4.940617561340332
1692377878.065171,13167,-4.851987838745117
1692377916.4078329,13240,-4.772603511810303
1692377975.4075146,13350,-4.904821872711182
1692378005.4209862,13403,-4.7634196281433105
1692378007.2717292,13407,-4.988725185394287
1692378061.2474189,13505,-4.734460353851318
1692378084.4022439,13547,-4.93377161026001
1692378112.0045185,13598,-4.94419527053833
1692378125.2416797,13621,-5.063271522521973
1692378158.3566256,13680,-5.002200126647949
1692378159.791172,13683,-5.038515090942383
1692378211.9013498,13777,-5.013754367828369
1692378230.0389898,13811,-5.060673236846924
1692378250.419109,13846,-4.860406875610352
1692378272.6892529,13885,-5.0585856437683105
1692378324.4114258,13977,-4.812848091125488
1692378336.6963136,13999,-4.927645206451416
1692378381.5066278,14081,-4.903313159942627
1692378460.3812687,14222,-4.821858882904053
1692378497.1333108,14288,-5.01123046875
1692378500.375495,14295,-5.018322467803955
1692378515.037008,14321,-4.979479789733887
1692378525.4517586,14339,-4.9484148025512695
1692378557.3753772,14398,-4.955446720123291
1692378585.2518256,14448,-4.953648090362549
1692378611.4123805,14495,-5.029702186584473
